KMeans_Cluster,Age,Height_cm,Weight_kg,BMI,Num_Chronic_Conditions,Annual_Visits,Avg_Billing_Amount,Days_Since_Last_Visit,Preventive_Care_Flag
0,35.89566395663957,169.89837398373984,81.86178861788618,28.889430894308944,0.32926829268292684,2.7425474254742546,2732.0643631436315,179.70867208672087,0.36449864498644985
1,59.35023771790808,166.743264659271,87.06259904912837,31.823217115689385,1.5190174326465926,7.059429477020602,4741.899762282092,180.30507131537243,0.5221870047543582
